"No.","Time","Source","Destination","Protocol","Length","Info"
"2483","86.568025","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=27012 Ack=37049 Win=65535 Len=0"
"2484","87.209786","10.0.2.15","35.244.159.8","TCP","54","[TCP Dup ACK 1417#1] 43642  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"2485","87.210005","10.0.2.15","35.190.60.146","TCP","54","[TCP Dup ACK 1420#1] 44564  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"2486","87.210021","10.0.2.15","34.111.113.62","TCP","54","[TCP Dup ACK 1419#1] 33240  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"2487","87.210041","10.0.2.15","35.186.193.173","TCP","54","[TCP Dup ACK 1418#1] 48772  >  443 [ACK] Seq=1 Ack=1 Win=63540 Len=0"
"2488","87.210048","10.0.2.15","185.184.8.90","TCP","54","[TCP Dup ACK 1416#1] 57358  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"2489","87.210054","10.0.2.15","35.186.224.18","TCP","54","[TCP Dup ACK 1415#1] 52756  >  443 [ACK] Seq=1 Ack=1 Win=63989 Len=0"
"2490","87.210279","35.244.159.8","10.0.2.15","TCP","60","[TCP Dup ACK 1423#1] [TCP ACKed unseen segment] 443  >  43642 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2491","87.210279","35.190.60.146","10.0.2.15","TCP","60","[TCP Dup ACK 1426#1] [TCP ACKed unseen segment] 443  >  44564 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2492","87.210279","34.111.113.62","10.0.2.15","TCP","60","[TCP Dup ACK 1425#1] [TCP ACKed unseen segment] 443  >  33240 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2493","87.210279","35.186.193.173","10.0.2.15","TCP","60","[TCP Dup ACK 1424#1] [TCP ACKed unseen segment] 443  >  48772 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2494","87.210279","185.184.8.90","10.0.2.15","TCP","60","[TCP Dup ACK 1422#1] [TCP ACKed unseen segment] 443  >  57358 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2495","87.210279","35.186.224.18","10.0.2.15","TCP","60","[TCP Dup ACK 1421#1] [TCP ACKed unseen segment] 443  >  52756 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2497","87.436359","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=37049 Ack=27195 Win=65535 Len=0"
"2499","87.507361","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=27195 Ack=37162 Win=65535 Len=0"
"2501","87.513701","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=27195 Ack=37501 Win=65535 Len=0"
"2506","87.751984","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=27266 Ack=10005 Win=65535 Len=0"
"2508","88.337976","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=37501 Ack=27394 Win=65535 Len=0"
"2510","88.558872","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=27394 Ack=37614 Win=65535 Len=0"
"2512","88.562693","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=37614 Ack=27593 Win=65535 Len=0"
"2514","88.836024","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=27593 Ack=38033 Win=65535 Len=0"
"2516","88.915324","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=38033 Ack=27792 Win=65535 Len=0"
"2518","89.012799","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=27792 Ack=38178 Win=65535 Len=0"
"2520","89.382917","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=38178 Ack=27959 Win=65535 Len=0"
"2522","89.490385","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=27959 Ack=38291 Win=65535 Len=0"
"2524","89.579535","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=27959 Ack=38630 Win=65535 Len=0"
"2527","89.882013","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=28235 Ack=10349 Win=65535 Len=0"
"2535","90.514453","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=38630 Ack=28142 Win=65535 Len=0"
"2537","90.585842","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=28142 Ack=38743 Win=65535 Len=0"
"2539","90.956111","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=28142 Ack=39082 Win=65535 Len=0"
"2542","91.302006","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=29130 Ack=10693 Win=65535 Len=0"
"2546","92.855471","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=28142 Ack=39421 Win=65535 Len=0"
"2549","93.113929","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=30081 Ack=11037 Win=65535 Len=0"
"2550","93.353456","10.0.2.15","35.208.249.213","TCP","54","[TCP Dup ACK 266#2] 43198  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"2551","93.353932","35.208.249.213","10.0.2.15","TCP","60","[TCP Dup ACK 267#2] [TCP ACKed unseen segment] 443  >  43198 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2553","93.591475","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=39421 Ack=28341 Win=65535 Len=0"
"2555","93.662728","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=28341 Ack=39534 Win=65535 Len=0"
"2557","94.365587","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=28341 Ack=39873 Win=65535 Len=0"
"2559","94.370310","213.57.24.219","10.0.2.15","TCP","60","443  >  60202 [ACK] Seq=1496545 Ack=8675 Win=65535 Len=0"
"2561","94.385403","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1497126 Ack=8675 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2562","94.385422","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1498586 Win=65535 Len=0"
"2563","94.385878","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1498586 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2564","94.386263","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1501506 Ack=8675 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2565","94.386440","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1502966 Win=65535 Len=0"
"2566","94.387751","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1502966 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2567","94.387817","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1505886 Win=65535 Len=0"
"2568","94.388511","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1505886 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2569","94.388571","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1508806 Win=65535 Len=0"
"2570","94.388868","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1508806 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2571","94.388911","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1511726 Win=65535 Len=0"
"2573","94.390703","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1514646 Win=65535 Len=0"
"2574","94.390838","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1514646 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2575","94.391012","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1517566 Win=65535 Len=0"
"2576","94.392388","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1517566 Ack=8675 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2577","94.392829","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1519026 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2578","94.392879","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1521946 Win=65535 Len=0"
"2579","94.393241","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1521946 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2580","94.393270","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1524866 Win=65535 Len=0"
"2581","94.393472","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1524866 Ack=8675 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2582","94.394817","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1526326 Ack=8675 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2583","94.394832","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1527786 Win=65535 Len=0"
"2585","94.395122","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1530706 Win=65535 Len=0"
"2586","94.395606","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1530706 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2587","94.395642","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1533626 Win=65535 Len=0"
"2589","94.395982","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1536546 Win=65535 Len=0"
"2590","94.396270","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1536546 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2591","94.396296","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1539466 Win=65535 Len=0"
"2592","94.396658","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1539466 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2593","94.396695","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1542386 Win=65535 Len=0"
"2594","94.396998","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1542386 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2595","94.397044","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1545306 Win=65535 Len=0"
"2596","94.397576","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1545306 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2597","94.397726","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1548226 Win=65535 Len=0"
"2598","94.398307","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=1548226 Ack=8675 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2600","94.399390","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1552606 Win=65535 Len=0"
"2601","94.399526","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1552606 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2602","94.399578","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1555526 Win=65535 Len=0"
"2603","94.400043","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1555526 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2604","94.400069","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1558446 Win=65535 Len=0"
"2606","94.403605","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1571586 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2607","94.403750","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1574506 Win=65535 Len=0"
"2609","94.404261","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1577426 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2610","94.404709","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1580346 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2611","94.404865","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1583266 Win=65535 Len=0"
"2612","94.404871","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1583266 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2613","94.404924","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1586186 Win=65535 Len=0"
"2614","94.405285","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1586186 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2615","94.405642","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1589106 Win=65535 Len=0"
"2617","94.405800","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1592026 Win=65535 Len=0"
"2618","94.407619","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1592026 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2619","94.407719","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1594946 Win=65535 Len=0"
"2620","94.407816","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1594946 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2621","94.407855","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1597866 Win=65535 Len=0"
"2622","94.408148","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1597866 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2623","94.408191","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1600786 Win=65535 Len=0"
"2624","94.408461","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1600786 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2625","94.408502","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1603706 Win=65535 Len=0"
"2626","94.408856","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1603706 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2627","94.408895","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1606626 Win=65535 Len=0"
"2629","94.409268","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1609546 Win=65535 Len=0"
"2630","94.410919","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1609546 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2631","94.410988","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1612466 Win=65535 Len=0"
"2632","94.411221","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1612466 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2633","94.411500","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1615386 Win=65535 Len=0"
"2635","94.411900","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1618306 Win=65535 Len=0"
"2636","94.412024","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1618306 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2637","94.412226","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1621226 Win=65535 Len=0"
"2638","94.412504","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1621226 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2639","94.412541","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1624146 Win=65535 Len=0"
"2640","94.412782","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1624146 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2641","94.412819","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1627066 Win=65535 Len=0"
"2643","94.413133","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1629986 Win=65535 Len=0"
"2644","94.413508","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1629986 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2645","94.413543","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1632906 Win=65535 Len=0"
"2646","94.413870","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1632906 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2647","94.413908","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1635826 Win=65535 Len=0"
"2648","94.414279","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1635826 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2649","94.414316","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1638746 Win=65535 Len=0"
"2650","94.416947","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1638746 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2651","94.417074","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1641666 Win=65535 Len=0"
"2653","94.417516","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1650426 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2654","94.417997","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1653346 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2655","94.418264","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=1656266 Ack=8675 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"2656","94.418572","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1659186 Win=65535 Len=0"
"2658","94.418670","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1662106 Win=65535 Len=0"
"2660","94.460068","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=8675 Ack=1662891 Win=65535 Len=0"
"2663","94.599078","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=30976 Ack=11381 Win=65535 Len=0"
"2666","95.400390","10.0.2.15","35.186.253.211","TCP","54","[TCP Dup ACK 476#2] 39300  >  443 [ACK] Seq=1 Ack=1 Win=63540 Len=0"
"2667","95.400776","35.186.253.211","10.0.2.15","TCP","60","[TCP Dup ACK 477#2] [TCP ACKed unseen segment] 443  >  39300 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2669","95.432855","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=39873 Ack=28524 Win=65535 Len=0"
"2671","95.570645","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=28524 Ack=39986 Win=65535 Len=0"
"2673","95.832673","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=39986 Ack=28723 Win=65535 Len=0"
"2675","95.945363","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=28723 Ack=40099 Win=65535 Len=0"
"2677","95.967078","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=40099 Ack=28922 Win=65535 Len=0"
"2679","96.164095","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=28922 Ack=40518 Win=65535 Len=0"
"2681","96.228761","149.154.167.99","10.0.2.15","TCP","60","443  >  34414 [ACK] Seq=6374 Ack=838 Win=65535 Len=0"
"2684","96.330285","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=40518 Ack=29137 Win=65535 Len=0"
"2685","96.348029","10.0.2.15","149.154.167.99","TCP","54","34414  >  443 [ACK] Seq=838 Ack=6413 Win=63240 Len=0"
"2687","96.454477","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=29137 Ack=40713 Win=65535 Len=0"
"2689","96.668103","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=40713 Ack=29320 Win=65535 Len=0"
"2691","96.738332","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=29320 Ack=40826 Win=65535 Len=0"
"2708","96.848561","35.186.224.25","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  53722 [ACK] Seq=1 Ack=115 Win=65535 Len=0"
"2709","96.848562","35.186.224.25","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  53700 [ACK] Seq=1 Ack=302 Win=65535 Len=0"
"2710","96.848562","35.186.224.25","10.0.2.15","TCP","60","443  >  53700 [ACK] Seq=1 Ack=603 Win=65535 Len=0"
"2711","96.848562","35.186.224.25","10.0.2.15","TCP","60","443  >  53700 [ACK] Seq=1 Ack=1214 Win=65535 Len=0"
"2712","96.848562","35.186.224.25","10.0.2.15","TCP","60","443  >  53722 [ACK] Seq=1 Ack=154 Win=65535 Len=0"
"2719","96.904060","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=40826 Ack=29487 Win=65535 Len=0"
"2720","96.916038","10.0.2.15","35.186.224.25","TCP","54","53700  >  443 [ACK] Seq=1214 Ack=40 Win=63540 Len=0"
"2721","96.916072","10.0.2.15","35.186.224.25","TCP","54","53722  >  443 [ACK] Seq=154 Ack=40 Win=64028 Len=0"
"2729","96.950853","10.0.2.15","35.186.224.25","TCP","54","53700  >  443 [ACK] Seq=1214 Ack=426 Win=63540 Len=0"
"2734","96.952692","35.186.224.25","10.0.2.15","TCP","60","443  >  53700 [ACK] Seq=426 Ack=1249 Win=65535 Len=0"
"2735","96.952692","35.186.224.25","10.0.2.15","TCP","60","443  >  53700 [ACK] Seq=426 Ack=1288 Win=65535 Len=0"
"2737","96.954750","10.0.2.15","35.186.224.25","TCP","54","53722  >  443 [ACK] Seq=154 Ack=146 Win=64028 Len=0"
"2739","96.956104","35.186.224.25","10.0.2.15","TCP","60","443  >  53722 [ACK] Seq=146 Ack=193 Win=65535 Len=0"
"2754","97.002078","10.0.2.15","35.186.224.25","TCP","54","53700  >  443 [ACK] Seq=1288 Ack=1163 Win=63540 Len=0"
"2757","97.004547","10.0.2.15","35.186.224.25","TCP","54","53700  >  443 [ACK] Seq=1288 Ack=3856 Win=63540 Len=0"
"2759","97.020555","149.154.167.99","10.0.2.15","TCP","60","443  >  34414 [ACK] Seq=6413 Ack=1107 Win=65535 Len=0"
"2762","97.051571","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=29487 Ack=40939 Win=65535 Len=0"
"2764","97.052017","35.186.224.25","10.0.2.15","TCP","60","443  >  53700 [ACK] Seq=3895 Ack=1327 Win=65535 Len=0"
"2767","97.083263","10.0.2.15","35.186.224.25","TCP","54","53700  >  443 [ACK] Seq=1327 Ack=5481 Win=63540 Len=0"
"2769","97.159343","10.0.2.15","149.154.167.99","TCP","54","34414  >  443 [ACK] Seq=1107 Ack=6633 Win=63240 Len=0"
"2771","97.318267","35.186.224.40","10.0.2.15","TCP","60","443  >  49032 [ACK] Seq=80325 Ack=173 Win=65535 Len=0"
"2773","97.393591","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=173 Ack=80365 Win=65535 Len=0"
"2774","97.448693","10.0.2.15","35.190.60.146","TCP","54","[TCP Dup ACK 502#2] 44574  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
